player.playerId,name,player.photoURL,player.jumperNumber,team.name,Disposals,Marks,Goals,tackles,games
CD_I1026531,Charli Wicksteed,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026531.png,24,Richmond,9.166666667,2,0,3.5,6
CD_I1026929,Lucy Wales,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026929.png,31,Hawthorn,18.33333333,2.777777778,0,5.888888889,9
CD_I1026937,Rania Crozier,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026937.png,23,Brisbane Lions,6,1.333333333,0,1,3
CD_I1026947,Chantal Mason,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1026947.png,24,Geelong Cats,6.5,1.5,0.75,1.625,8
CD_I1027050,Lily Paterson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1027050.png,7,Port Adelaide,9.333333333,2,0,1.833333333,6
CD_I1027544,Zoe Besanko,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1027544.png,11,St Kilda,3.818181818,0.545454545,0.181818182,2.272727273,11
CD_I1027545,Kayla Dalgleish,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1027545.png,32,West Coast Eagles,9.636363636,1.181818182,0.545454545,2.818181818,11
CD_I1027611,Zoe Wakfer,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1027611.png,16,West Coast Eagles,5.769230769,1.384615385,0,2.461538462,13
CD_I1027783,Stephanie Wales,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1027783.png,30,Essendon,12.77777778,1.444444444,0,5.555555556,9
CD_I1028464,Dominique Carruthers,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1028464.png,8,Western Bulldogs,11.08333333,1.583333333,0,3.75,12
CD_I1028918,Ellie Veerhuis,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1028918.png,33,Gold Coast SUNS,5.909090909,0.818181818,0,1.090909091,11
CD_I1029279,Holly Cooper,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029279.png,2,Sydney Swans,5.5,1,0.833333333,3.333333333,12
CD_I1029613,Georgia Clayden,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029613.png,18,Gold Coast SUNS,11.66666667,3.833333333,0.083333333,1.583333333,12
CD_I1029614,Eleanor Hartill,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029614.png,1,Brisbane Lions,6.666666667,1.466666667,0.266666667,1.866666667,15
CD_I1029615,Erika O'Shea,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029615.png,14,Kangaroos,16.5,3.785714286,0,3.5,14
CD_I1029617,Cambridge McCormick,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029617.png,25,GWS GIANTS,16.58333333,2.916666667,0.083333333,4.083333333,12
CD_I1029618,Vikki Wall,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029618.png,13,Kangaroos,11.16666667,1.666666667,0.583333333,3.5,12
CD_I1029621,Megan Kauffman,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029621.png,25,Fremantle,14.16666667,1.416666667,0.166666667,3.75,12
CD_I1029623,Orlagh Lally,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029623.png,14,Fremantle,11.85714286,1.428571429,0.142857143,3.571428571,7
CD_I1029625,Blaithin Mackin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029625.png,31,Melbourne,12.42857143,1.428571429,0.142857143,1.285714286,7
CD_I1029626,Aine McDonagh,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029626.png,13,Hawthorn,12.07142857,2.214285714,1.571428571,2.357142857,14
CD_I1029628,Saraid Taylor,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1029628.png,28,Melbourne,9.25,2.333333333,0,4.75,12
CD_I1030204,Chloe Gaunt,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1030204.png,31,Port Adelaide,2.428571429,0.571428571,0.285714286,1.571428571,7
CD_I1030375,Sophie Strong,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1030375.png,18,Essendon,4.6,0,0,2.6,5
CD_I1030964,Jasmine Evans,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1030964.png,3,Port Adelaide,3.2,0.4,0,1,5
CD_I1031080,Christina Leuzzi,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031080.png,19,Adelaide Crows,6,2,0,1,1
CD_I1031247,Joanne Cregg,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031247.png,23,Fremantle,8.5,0,0,1,2
CD_I1031272,Indiana West,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031272.png,29,Fremantle,7.7,0.6,0,2,10
CD_I1031303,Elli Symonds,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031303.png,21,Hawthorn,6.75,1.5,0.25,3.125,8
CD_I1031314,Grace Baba,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031314.png,15,Hawthorn,8.555555556,0.888888889,0,2.111111111,9
CD_I1031342,Jasmine Sowden,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031342.png,32,Port Adelaide,7.909090909,1.454545455,0.181818182,4.727272727,11
CD_I1031378,Holly Ridewood,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031378.png,10,Essendon,10,0.833333333,0.333333333,2.916666667,12
CD_I1031390,Emma McDonald,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031390.png,9,Western Bulldogs,8.090909091,3.181818182,1,1.636363636,11
CD_I1031398,Isabel Bacon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031398.png,11,Richmond,8,1.416666667,0.25,4.416666667,12
CD_I1031412,Mackenzie Ford,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031412.png,33,Richmond,6.5,0.916666667,0.166666667,3.583333333,12
CD_I1031564,Amelia Martin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031564.png,21,Sydney Swans,5.666666667,1,0.166666667,2,6
CD_I1031784,Cleo Buttifant,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031784.png,20,Western Bulldogs,7.8,1.4,0,1.4,5
CD_I1031857,Shelby Knoll,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1031857.png,23,Richmond,4,1,1,2,1
CD_I1033157,Jennifer Dunne,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033157.png,8,Brisbane Lions,11.73333333,3.4,0.066666667,1.133333333,15
CD_I1033158,Dayna Finn,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033158.png,17,Carlton,21.86666667,4.866666667,0.666666667,3.333333333,15
CD_I1033159,Erone Fitzpatrick,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033159.png,19,Carlton,17.33333333,2.533333333,0.866666667,4.066666667,15
CD_I1033164,Paris McCarthy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033164.png,15,Sydney Swans,7.833333333,1.5,0.25,1.916666667,12
CD_I1033165,Niamh McLaughlin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033165.png,11,Gold Coast SUNS,23.33333333,3.666666667,0.166666667,1.416666667,12
CD_I1033166,Aishling Moloney,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033166.png,45,Geelong Cats,14.25,3.083333333,1.416666667,2.25,12
CD_I1033167,Courtney Murphy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033167.png,33,Essendon,6.5,0.666666667,0.166666667,2.666666667,6
CD_I1033168,Julie O'Sullivan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033168.png,24,Sydney Swans,8,0.6,0.2,2,5
CD_I1033269,Evie Long,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1033269.png,16,Brisbane Lions,3.5,0.25,0,1.75,4
CD_I1035370,Taya Oliver,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1035370.png,44,Gold Coast SUNS,3.5,1.5,0,1,2
CD_I1035371,Ryleigh Wotherspoon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1035371.png,12,Melbourne,10.92307692,1.769230769,0.615384615,5.076923077,13
CD_I1035374,Muireann Atkinson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1035374.png,10,Collingwood,8.5,2.5,0,1.166666667,6
CD_I1035375,Amy Boyle-Carr,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1035375.png,24,Adelaide Crows,8,0.727272727,0.090909091,2.909090909,11
CD_I1035689,Courtney Lindgren,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1035689.png,31,West Coast Eagles,7,1,0,3,2
CD_I1036082,Kate Kenny,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036082.png,12,Geelong Cats,9.833333333,1.916666667,0.333333333,2.5,12
CD_I1036083,Eilish O'Dowd,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036083.png,15,GWS GIANTS,15.83333333,2.416666667,0.416666667,2.666666667,12
CD_I1036296,Caitlin Reid,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036296.png,13,Sydney Swans,6.428571429,1.428571429,0,2.285714286,7
CD_I1036297,Piper Dunlop,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036297.png,38,Geelong Cats,6.777777778,0.888888889,0,2,9
CD_I1036298,Caitlin Fletcher,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036298.png,11,GWS GIANTS,10,5,0,2,1
CD_I1036301,Sophie Kavanagh,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036301.png,21,GWS GIANTS,6.428571429,0.857142857,0,2.285714286,7
CD_I1036302,Blaithin Bogue,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1036302.png,10,Kangaroos,11,2.266666667,1.666666667,1.933333333,15
CD_I1037024,Lavinia Cox,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1037024.png,8,Hawthorn,5,0.666666667,0,1.333333333,3
CD_I1037133,Sanne Bakker,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1037133.png,20,West Coast Eagles,7.6,1.6,0,3.2,5
CD_I1042236,Aisling Reidy,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042236.png,13,Carlton,7,1,0.25,1.5,4
CD_I1042237,Siofra O'Connell,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042237.png,14,Carlton,5.333333333,0.5,0,2.166666667,6
CD_I1042246,Kellyann Hogan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042246.png,24,Collingwood,7,1.5,0,1,4
CD_I1042256,Grace Brooker,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042256.png,32,Essendon,4.6,1.2,0.4,2,5
CD_I1042260,Caitlin Tipping,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042260.png,4,Geelong Cats,4.2,0.8,0,1.4,5
CD_I1042264,Amy Gavin Mangan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042264.png,21,Kangaroos,8.857142857,1,0.428571429,2.571428571,7
CD_I1042277,Matilda Banfield,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042277.png,16,Fremantle,8.125,1.125,0.25,4.375,8
CD_I1042707,Kayleigh Cronin,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042707.png,22,Adelaide Crows,6,1,0,1.166666667,6
CD_I1042794,Aoibhin Cleary,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042794.png,13,Richmond,12,1,0,0,2
CD_I1042795,Neasa Dooley,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042795.png,13,Brisbane Lions,7.071428571,1.357142857,0.714285714,1.571428571,14
CD_I1042797,Grace Kos,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1042797.png,27,GWS GIANTS,5.6,0.6,0,1.8,5
CD_I1043806,Tayla Gregory,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/1043806.png,32,Gold Coast SUNS,5.6,0.8,0.2,2.2,5
CD_I296125,Ellie Blackburn,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/296125.png,2,Western Bulldogs,17.91666667,2.166666667,0.666666667,3.166666667,12
CD_I296141,Louise Stephenson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/296141.png,14,Western Bulldogs,8.454545455,1.454545455,0.363636364,1.272727273,11
CD_I296148,Rebecca Privitelli,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/296148.png,19,Sydney Swans,6.8,1.8,0.6,1.8,5
CD_I296154,Jasmine Garner,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/296154.png,25,Kangaroos,27.28571429,3.071428571,1.5,6.214285714,14
CD_I296158,Bianca Jakobsson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/296158.png,8,St Kilda,8.4,2.8,0,2.4,5
CD_I997649,Kaitlyn Ashmore,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997649.png,10,Hawthorn,9.5,2.1,0.3,3.6,10
CD_I997663,Darcy Vescio,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997663.png,3,Carlton,10.46666667,1.933333333,0.133333333,2.266666667,15
CD_I997686,Kirsty Lamb,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997686.png,35,Port Adelaide,11.33333333,2,0.166666667,2.5,6
CD_I997700,Eliza Shannon,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997700.png,11,Kangaroos,13.26666667,3.6,0,1.8,15
CD_I997708,Lily Mithen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997708.png,14,Gold Coast SUNS,14.91666667,2.916666667,0,4.416666667,12
CD_I997709,Amy McDonald,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997709.png,3,Geelong Cats,19.75,1.583333333,0.083333333,5.083333333,12
CD_I997725,Isabel Huntington,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997725.png,12,GWS GIANTS,7.333333333,2,0.25,1,12
CD_I997728,Deanna Berry,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997728.png,7,Western Bulldogs,8.142857143,0.428571429,0.428571429,1.571428571,7
CD_I997729,Brittany Bonnici,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997729.png,8,Collingwood,23.36363636,2.272727273,0,8.909090909,11
CD_I997733,Katherine Smith,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997733.png,4,GWS GIANTS,11.5,2,0,4.166666667,12
CD_I997736,Jordyn Allen,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997736.png,6,Collingwood,13.625,3.75,0,1.75,8
CD_I997743,Katelyn Cox,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997743.png,17,Richmond,7.3,0.8,0,3.8,10
CD_I997745,Georgia Gee,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/997745.png,2,Essendon,11.36363636,1.454545455,0.727272727,2.272727273,11
CD_I998029,Alicia Eva,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998029.png,2,GWS GIANTS,8.25,1,0,2,4
CD_I998030,Kiara Bowers,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998030.png,2,Fremantle,21.33333333,2.666666667,0.166666667,12.08333333,12
CD_I998032,Emma Swanson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998032.png,13,West Coast Eagles,15.66666667,2.416666667,0.166666667,1.916666667,12
CD_I998039,Tayla Harris,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998039.png,7,Melbourne,12.33333333,3.533333333,1.066666667,1.733333333,15
CD_I998040,Hayley Miller,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998040.png,19,Fremantle,13.91666667,3.333333333,0.916666667,2.833333333,12
CD_I998041,Kellie Gibson,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998041.png,2,West Coast Eagles,8.666666667,1.416666667,0.416666667,3.833333333,12
CD_I998044,Chelsea Randall,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998044.png,26,Adelaide Crows,11.16666667,3.333333333,1,2.666666667,6
CD_I998149,Paxy Paxman,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998149.png,4,Melbourne,15.6,2.733333333,0.2,2.333333333,15
CD_I998150,Emma Kearney,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998150.png,9,Kangaroos,18.25,3.666666667,0,1.25,12
CD_I998155,Emily Bates,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998155.png,1,Hawthorn,21.5,1.5,0.125,5.625,8
CD_I998156,Dana Hooker,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998156.png,17,West Coast Eagles,10.22222222,1.666666667,0.111111111,1.888888889,9
CD_I998157,Katie Brennan,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998157.png,3,Richmond,11.18181818,3.181818182,0.545454545,2.181818182,11
CD_I998164,Nicola Stevens,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFLW/2025264/998164.png,2,St Kilda,8.666666667,1.666666667,0,3.833333333,12
